date,campaign_name,click,ctv,vtv,cost,campaign_budget_total_amount
2022-07-02,13997312368,21.379171047010754,1.2575982968829855,0,8087.61464725448,37727.94890648957
2022-07-03,13997312368,10.060786375063884,0.0,0,2647.2444149386847,37727.94890648957
2022-07-04,13997312368,57.849521656617334,1.2575982968829855,0,22518.55510398674,37727.94890648957
2022-07-05,13997312368,83.00148759427705,3.7727948906489566,0,28972.54956359022,37727.94890648957
2022-07-06,13997312368,59.107119953500316,1.2575982968829855,0,18069.172329614736,37727.94890648957
2022-07-07,13997312368,46.53113698467047,5.030393187531942,0,16165.168508133896,37727.94890648957
2022-07-08,13997312368,66.65270973479824,3.7727948906489566,0,23930.837991386332,37727.94890648957
2022-07-09,13997312368,8.803188078180899,0.0,0,3552.715188694434,37727.94890648957
2022-07-10,13997312368,5.030393187531942,0.0,0,1787.0471798707224,37727.94890648957
2022-07-11,13997312368,57.849521656617334,6.287991484414928,0,24016.354675574374,37727.94890648957
2022-07-12,13997312368,70.42550462544719,3.7727948906489566,0,25392.167212364362,37727.94890648957
2022-07-13,13997312368,49.04633357843643,1.2575982968829855,0,15220.712187174773,37727.94890648957
2022-07-14,13997312368,71.68310292233018,1.2575982968829855,0,22790.196336113462,37727.94890648957
2022-07-15,13997312368,61.622316547266294,0.0,0,20116.542356940237,37727.94890648957
2022-07-16,13997312368,7.545589781297913,0.0,0,2402.012747046502,37727.94890648957
2022-07-17,13997312368,11.31838467194687,0.0,0,4683.296057592238,37727.94890648957
2022-07-18,13997312368,11.31838467194687,0.0,0,4178.999140542161,37727.94890648957
2022-07-19,13997312368,46.53113698467047,0.0,0,19561.94150801484,37727.94890648957
2022-07-20,13997312368,81.74388929739406,0.0,0,33072.320011428754,37727.94890648957
2022-07-21,13997312368,57.849521656617334,0.0,0,21629.433108090467,37727.94890648957
2022-07-22,13997312368,79.22869270362808,2.515196593765971,0,27522.53872728414,37727.94890648957
2022-07-23,13997312368,7.545589781297913,0.0,0,2346.678421983651,37727.94890648957
2022-07-24,13997312368,15.091179562595826,1.2575982968829855,0,4019.2841568380218,37727.94890648957
2022-07-25,13997312368,60.364718250383305,2.515196593765971,0,21001.89155794586,31439.957422074636
2022-07-26,13997312368,66.65270973479824,2.515196593765971,0,22859.36424244203,31439.957422074636
2022-07-27,13997312368,62.879914844149276,1.2575982968829855,0,21200.59208885337,25151.965937659712
2022-07-28,13997312368,62.879914844149276,3.7727948906489566,0,19783.278808266245,25151.965937659712
2022-07-29,13997312368,79.22869270362808,0.0,0,24520.65159262445,25151.965937659712
2022-07-30,13997312368,22.63676934389374,0.0,0,7364.495626546764,12575.982968829856
2022-07-31,13997312368,13.83358126571284,0.0,0,5075.66672621973,12575.982968829856
2022-08-01,13997312368,66.65270973479824,2.515196593765971,0,25335.575289004628,31439.957422074636
2022-08-02,13997312368,86.774282484926,5.030393187531942,0,29602.606310328596,31439.957422074636
2022-08-03,13997312368,45.27353868778748,2.515196593765971,0,17196.399111577943,31439.957422074636
2022-08-04,13997312368,56.59192335973435,1.2575982968829855,0,19201.010796809423,31439.957422074636
2022-08-05,13997312368,45.27353868778748,2.515196593765971,0,15566.551718817595,31439.957422074636
2022-08-06,13997312368,10.060786375063884,0.0,0,3709.9149758048075,31439.957422074636
2022-08-07,13997312368,13.83358126571284,1.2575982968829855,0,6081.745363726118,31439.957422074636
2022-08-08,13997312368,71.68310292233018,10.060786375063884,0,26639.704722872284,31439.957422074636
2022-08-09,13997312368,62.879914844149276,1.2575982968829855,0,21680.99463826267,31439.957422074636
2022-08-10,13997312368,52.81912846908539,0.0,0,17035.426529576922,31439.957422074636
2022-08-16,13997312368,32.697555718957624,0.0,0,10010.482443188565,37727.94890648957
2022-08-17,13997312368,64.13751314103226,1.2575982968829855,0,20856.010155507433,50303.931875319424
2022-08-18,13997312368,64.13751314103226,3.7727948906489566,0,21576.613979621383,50303.931875319424
2022-08-19,13997312368,56.59192335973435,0.0,0,22635.511745596858,50303.931875319424
2022-08-20,13997312368,17.606376156361797,0.0,0,8589.396367710791,50303.931875319424
2022-08-21,13997312368,13.83358126571284,0.0,0,6994.761727263165,50303.931875319424
2022-08-22,13997312368,75.45589781297913,1.2575982968829855,0,39806.75889123714,50303.931875319424
2022-08-23,13997312368,47.78873528155345,0.0,0,25043.812484127775,50303.931875319424
2022-08-24,13997312368,56.59192335973435,0.0,0,26108.998241587662,50303.931875319424
2022-08-25,13997312368,38.98554720337255,3.7727948906489566,0,12857.684987331644,12575.982968829856
2022-08-26,13997312368,37.727948906489566,1.2575982968829855,0,11874.243119169148,12575.982968829856
2022-08-27,13997312368,3.7727948906489566,0.0,0,1771.9560003081267,12575.982968829856
2022-08-28,13997312368,11.31838467194687,0.0,0,3484.804880662753,12575.982968829856
2022-08-29,13997312368,52.81912846908539,2.515196593765971,0,18704.259469540644,37727.94890648957
2022-08-30,13997312368,70.42550462544719,2.515196593765971,0,28173.974645069524,37727.94890648957
2022-08-31,13997312368,61.622316547266294,1.2575982968829855,0,20287.57572531632,25151.965937659712
2022-09-01,13997312368,62.879914844149276,1.2575982968829855,0,24481.66604542108,25151.965937659712
2022-09-02,13997312368,72.94070121921317,2.515196593765971,0,26707.615030903962,25151.965937659712
2022-09-03,13997312368,6.287991484414928,0.0,0,2672.396380876344,25151.965937659712
2022-09-04,13997312368,8.803188078180899,0.0,0,3131.419759238634,25151.965937659712
2022-09-05,13997312368,62.879914844149276,0.0,0,25614.76211091265,25151.965937659712
2022-09-06,13997312368,60.364718250383305,1.2575982968829855,0,22976.320884052144,25151.965937659712
2022-09-07,13997312368,61.622316547266294,2.515196593765971,0,24271.64712984162,25151.965937659712
2022-09-08,13997312368,54.076726765968374,2.515196593765971,0,19696.504525781318,18863.974453244784
2022-09-09,13997312368,52.81912846908539,1.2575982968829855,0,15795.434608850299,18863.974453244784
2022-09-10,13997312368,6.287991484414928,0.0,0,1724.1672650265732,18863.974453244784
2022-09-11,13997312368,8.803188078180899,0.0,0,2561.7277307506415,18863.974453244784
2022-09-12,13997312368,47.78873528155345,0.0,0,13241.252467880955,12575.982968829856
2022-09-13,13997312368,42.75834209402151,1.2575982968829855,0,8980.5094380414,12575.982968829856
2022-09-14,13997312368,61.622316547266294,0.0,0,12254.03780482781,12575.982968829856
2022-09-15,13997312368,65.39511143791525,3.7727948906489566,0,12490.466284641812,12575.982968829856
2022-09-16,13997312368,52.81912846908539,2.515196593765971,0,11811.363204325,12575.982968829856
2022-09-17,13997312368,12.575982968829855,0.0,0,3755.1885144925945,12575.982968829856
2022-09-18,13997312368,10.060786375063884,0.0,0,2541.606158000514,12575.982968829856
2022-09-19,13997312368,8.803188078180899,3.7727948906489566,0,2120.3107285447136,12575.982968829856
2022-09-20,13997312368,49.04633357843643,0.0,0,13320.481160584583,12575.982968829856
2022-09-21,13997312368,42.75834209402151,2.515196593765971,0,11659.19381040216,12575.982968829856
2022-09-22,13997312368,50.30393187531942,5.030393187531942,0,12276.674574171704,12575.982968829856
2022-09-23,13997312368,8.803188078180899,1.2575982968829855,0,2706.3515348921846,12575.982968829856
2022-09-24,13997312368,7.545589781297913,1.2575982968829855,0,2056.1732154036813,12575.982968829856
2022-09-25,13997312368,8.803188078180899,0.0,0,2361.769601546247,12575.982968829856
2022-09-26,13997312368,47.78873528155345,2.515196593765971,0,11806.332811137469,11318.38467194687
2022-09-27,13997312368,46.53113698467047,2.515196593765971,0,11678.057784855404,11318.38467194687
2022-09-28,13997312368,21.379171047010754,0.0,0,5486.901369300466,6287.991484414928
2022-09-29,13997312368,32.697555718957624,1.2575982968829855,0,7760.639090064904,6287.991484414928
2022-09-30,13997312368,26.409564234542696,0.0,0,5601.342814316818,6287.991484414928
2022-10-01,13997312368,21.379171047010754,0.0,0,5283.170445205422,6287.991484414928
2022-10-02,13997312368,10.060786375063884,0.0,0,2702.578740001536,6287.991484414928
2022-10-03,13997312368,52.81912846908539,2.515196593765971,0,13021.172765926432,12575.982968829856
2022-10-04,13997312368,50.30393187531942,0.0,0,12665.272447908546,12575.982968829856
2022-10-05,13997312368,37.727948906489566,0.0,0,7721.653542861531,12575.982968829856
2022-10-06,13997312368,36.470350609606584,0.0,0,6002.51667102249,12575.982968829856
2022-10-07,13997312368,40.24314550025554,2.515196593765971,0,7886.398919753202,12575.982968829856
2022-10-08,13997312368,5.030393187531942,0.0,0,1159.5056297261126,12575.982968829856
2022-10-10,13997312368,8.803188078180899,0.0,0,1983.232514184468,12575.982968829856
2022-10-11,13997312368,59.107119953500316,2.515196593765971,0,14081.328130198788,25151.965937659712
2022-10-12,13997312368,57.849521656617334,0.0,0,12607.42292625193,25151.965937659712
2022-10-13,13997312368,50.30393187531942,6.287991484414928,0,12544.54301140778,25151.965937659712
2022-10-14,13997312368,74.19829951609614,8.803188078180899,0,20454.836298801758,31439.957422074636
2022-10-15,13997312368,21.379171047010754,0.0,0,5168.729000189071,31439.957422074636
2022-10-16,13997312368,10.060786375063884,2.515196593765971,0,1758.1224190424139,31439.957422074636
2022-10-17,13997312368,62.879914844149276,1.2575982968829855,0,14617.065004670942,31439.957422074636
2022-10-18,13997312368,64.13751314103226,1.2575982968829855,0,19849.93151800104,31439.957422074636
2022-10-19,13997312368,51.56153017220241,0.0,0,14754.143219031186,31439.957422074636
2022-10-20,13997312368,69.1679063285642,3.7727948906489566,0,17680.574455877893,31439.957422074636
2022-10-21,13997312368,74.19829951609614,0.0,0,16675.753416668387,31439.957422074636
2022-10-22,13997312368,8.803188078180899,0.0,0,1641.1657774322962,31439.957422074636
2022-10-23,13997312368,13.83358126571284,0.0,0,4007.9657721660747,31439.957422074636
2022-10-24,13997312368,65.39511143791525,0.0,0,18420.04225444509,31439.957422074636
2022-10-25,13997312368,69.1679063285642,0.0,0,17945.927696520204,31439.957422074636
2022-10-26,13997312368,80.48629100051107,0.0,0,23088.24713247473,31439.957422074636
2022-10-27,13997312368,52.81912846908539,1.2575982968829855,0,11859.151939606554,18863.974453244784
2022-10-28,13997312368,55.33432506285136,1.2575982968829855,0,12162.233129155353,18863.974453244784
2022-10-29,13997312368,12.575982968829855,1.2575982968829855,0,3146.5109388012297,18863.974453244784
2022-10-30,13997312368,8.803188078180899,0.0,0,1665.0601450730728,18863.974453244784
2022-10-31,13997312368,116.95664161011766,0.0,0,20520.231410239674,18863.974453244784
2022-11-01,13997312368,105.63825693817078,2.515196593765971,0,21584.15956940268,18863.974453244784
2022-11-02,13997312368,94.31987226622391,3.7727948906489566,0,19715.368500234563,18863.974453244784
2022-11-03,13997312368,12.575982968829855,0.0,0,3111.298186488506,18863.974453244784
2022-11-04,13997312368,65.39511143791525,6.287991484414928,0,19774.475620188063,18863.974453244784
2022-11-05,13997312368,1.2575982968829855,0.0,0,80.48629100051107,18863.974453244784
2022-11-06,13997312368,6.287991484414928,0.0,0,1875.0790606525313,18863.974453244784
2022-11-07,13997312368,52.81912846908539,3.7727948906489566,0,14778.037586671962,18863.974453244784
2022-11-08,13997312368,67.91030803168121,2.515196593765971,0,20839.661377647953,18863.974453244784
2022-11-09,13997312368,49.04633357843643,0.0,0,14300.150233856428,25151.965937659712
2022-11-10,13997312368,55.33432506285136,2.515196593765971,0,13448.756186866647,25151.965937659712
2022-11-11,13997312368,54.076726765968374,5.030393187531942,0,14124.08647229281,25151.965937659712
2022-11-12,13997312368,10.060786375063884,0.0,0,2666.1083893919294,25151.965937659712
2022-11-13,13997312368,17.606376156361797,2.515196593765971,0,4699.644835451717,25151.965937659712
2022-11-14,13997312368,62.879914844149276,1.2575982968829855,0,21618.114723418523,25151.965937659712
2022-11-15,13997312368,66.65270973479824,5.030393187531942,0,17826.45585831632,25151.965937659712
2022-11-16,13997312368,83.00148759427705,3.7727948906489566,0,22970.03289256773,25151.965937659712
2022-11-17,13997312368,52.81912846908539,2.515196593765971,0,10367.640359503333,31439.957422074636
2022-11-18,13997312368,60.364718250383305,3.7727948906489566,0,15484.807829520201,31439.957422074636
2022-11-19,13997312368,10.060786375063884,0.0,0,2070.006796669394,31439.957422074636
2022-11-20,13997312368,7.545589781297913,0.0,0,1238.7343224297408,31439.957422074636
2022-11-21,13997312368,41.500743797138526,0.0,0,11342.279039587647,31439.957422074636
2022-11-22,13997312368,59.107119953500316,0.0,0,14073.782540417491,31439.957422074636
2022-11-23,13997312368,18.863974453244783,1.2575982968829855,0,3177.9508962233044,31439.957422074636
2022-11-24,13997312368,56.59192335973435,0.0,0,11245.443970727656,31439.957422074636
2022-11-25,13997312368,70.42550462544719,0.0,0,15748.903471865628,31439.957422074636
2022-11-26,13997312368,7.545589781297913,2.515196593765971,0,2351.708815171183,31439.957422074636
2022-11-27,13997312368,8.803188078180899,0.0,0,2844.6873475493135,31439.957422074636
2022-11-28,13997312368,56.59192335973435,0.0,0,14878.645450422602,31439.957422074636
2022-11-29,13997312368,72.94070121921317,12.575982968829855,0,21935.029494233033,31439.957422074636
2022-11-30,13997312368,100.60786375063884,1.2575982968829855,0,28357.58399641444,31439.957422074636
2022-12-01,13997312368,81.74388929739406,1.2575982968829855,0,17367.43247995403,31439.957422074636
2022-12-02,13997312368,67.91030803168121,7.545589781297913,0,16651.85904902761,31439.957422074636
2022-12-03,13997312368,10.060786375063884,3.7727948906489566,0,1457.5564260873803,31439.957422074636
2022-12-04,13997312368,13.83358126571284,0.0,0,3506.1840517097635,31439.957422074636
2022-12-05,13997312368,66.65270973479824,5.030393187531942,0,21982.818229514585,31439.957422074636
2022-12-06,13997312368,49.04633357843643,0.0,0,13408.513041366392,31439.957422074636
2022-12-07,13997312368,56.59192335973435,0.0,0,19158.252454715403,31439.957422074636
2022-12-08,13997312368,52.81912846908539,3.7727948906489566,0,15492.353419301498,31439.957422074636
2022-12-09,13997312368,47.78873528155345,3.7727948906489566,0,12108.156402389384,31439.957422074636
2022-12-10,13997312368,5.030393187531942,0.0,0,1431.1468618528374,31439.957422074636
2022-12-11,13997312368,8.803188078180899,0.0,0,1560.679486431785,31439.957422074636
2022-12-12,13997312368,70.42550462544719,0.0,0,18408.72386977314,31439.957422074636
2022-12-13,13997312368,56.59192335973435,3.7727948906489566,0,19072.735770527357,31439.957422074636
2022-12-14,13997312368,72.94070121921317,2.515196593765971,0,23991.202709636716,31439.957422074636
2022-12-15,13997312368,96.83506885998989,3.7727948906489566,0,26183.19654110376,31439.957422074636
2022-12-16,13997312368,44.01594039090449,1.2575982968829855,0,14051.145771073598,31439.957422074636
2022-12-17,13997312368,11.31838467194687,0.0,0,2209.6002076234054,31439.957422074636
2022-12-18,13997312368,10.060786375063884,0.0,0,4453.155569262652,31439.957422074636
2022-12-19,13997312368,55.33432506285136,2.515196593765971,0,18403.69347658561,31439.957422074636
2022-12-20,13997312368,64.13751314103226,0.0,0,20618.324077396548,31439.957422074636
2022-12-21,13997312368,57.849521656617334,0.0,0,23159.93023539706,31439.957422074636
2022-12-22,13997312368,45.27353868778748,5.030393187531942,0,14422.137268654078,31439.957422074636
2022-12-23,13997312368,52.81912846908539,0.0,0,14317.75661001279,18863.974453244784
2022-12-24,13997312368,8.803188078180899,0.0,0,2464.8926618906517,18863.974453244784
2022-12-25,13997312368,10.060786375063884,0.0,0,1734.228051401637,18863.974453244784
2022-12-26,13997312368,80.48629100051107,0.0,0,29884.308328830386,31439.957422074636
2022-12-27,13997312368,38.98554720337255,1.2575982968829855,0,11151.124098461432,31439.957422074636
2023-01-05,13997312368,66.65270973479824,0.0,0,20861.040548694964,31439.957422074636
2023-01-06,13997312368,56.59192335973435,0.0,0,19291.557874184997,31439.957422074636
2023-01-07,13997312368,17.606376156361797,0.0,0,4228.045474120598,31439.957422074636
2023-01-08,13997312368,11.31838467194687,0.0,0,3511.2144448972954,31439.957422074636
2023-01-09,13997312368,6.287991484414928,0.0,0,2848.460142439962,31439.957422074636
2023-01-10,13997312368,51.56153017220241,3.7727948906489566,0,14228.467130934097,31439.957422074636
2023-01-11,13997312368,77.9710944067451,0.0,0,30255.299826410865,31439.957422074636
2023-01-12,13997312368,47.78873528155345,0.0,0,16331.17148332245,31439.957422074636
2023-01-13,13997312368,60.364718250383305,3.7727948906489566,0,18456.512605054697,31439.957422074636
2023-01-14,13997312368,13.83358126571284,0.0,0,2349.193618577417,31439.957422074636
2023-01-15,13997312368,5.030393187531942,0.0,0,1814.714342402148,31439.957422074636
2023-01-16,13997312368,71.68310292233018,8.803188078180899,0,20370.5772129106,25151.965937659712
2023-01-17,13997312368,61.622316547266294,3.7727948906489566,0,15179.211443377635,25151.965937659712
2023-01-18,13997312368,54.076726765968374,3.7727948906489566,0,11479.357253947892,25151.965937659712
2023-01-19,13997312368,60.364718250383305,5.030393187531942,0,16518.553629558013,25151.965937659712
2023-01-20,13997312368,72.94070121921317,2.515196593765971,0,20995.603566461443,31439.957422074636
2023-01-21,13997312368,11.31838467194687,0.0,0,1983.232514184468,31439.957422074636
2023-01-22,13997312368,10.060786375063884,0.0,0,1138.126458679102,31439.957422074636
2023-01-23,13997312368,65.39511143791525,1.2575982968829855,0,18067.914731317855,31439.957422074636
2023-01-24,13997312368,64.13751314103226,0.0,0,15074.830784736347,31439.957422074636
2023-01-25,13997312368,71.68310292233018,3.7727948906489566,0,24252.783155388377,31439.957422074636
2023-01-26,13997312368,52.81912846908539,3.7727948906489566,0,10331.170008893727,31439.957422074636
2023-01-27,13997312368,59.107119953500316,2.515196593765971,0,13110.462245005125,31439.957422074636
2023-01-28,13997312368,22.63676934389374,0.0,0,8991.827822713347,31439.957422074636
2023-01-29,13997312368,12.575982968829855,0.0,0,3517.5024363817106,31439.957422074636
2023-01-30,13997312368,62.879914844149276,0.0,0,18821.216111150763,31439.957422074636
2023-01-31,13997312368,74.19829951609614,0.0,0,18343.32875833523,18863.974453244784
2023-02-01,13997312368,95.5774705631069,1.2575982968829855,0,17889.33577316047,18863.974453244784
2023-02-02,13997312368,81.74388929739406,3.7727948906489566,0,21366.595064041925,31439.957422074636
2023-02-03,13997312368,76.71349610986212,5.030393187531942,0,17329.70453104754,31439.957422074636
2023-02-04,13997312368,10.060786375063884,0.0,0,3277.3011616770605,31439.957422074636
2023-02-05,13997312368,16.348777859478812,0.0,0,5748.481815052127,31439.957422074636
2023-02-06,13997312368,96.83506885998989,7.545589781297913,0,24326.98145490447,31439.957422074636
2023-02-07,13997312368,65.39511143791525,0.0,0,19336.831412872787,31439.957422074636
2023-02-08,13997312368,47.78873528155345,0.0,0,17117.170418874317,31439.957422074636
2023-02-09,13997312368,62.879914844149276,3.7727948906489566,0,13384.618673725616,31439.957422074636
2023-02-10,13997312368,54.076726765968374,1.2575982968829855,0,18257.812074147183,31439.957422074636
2023-02-11,13997312368,13.83358126571284,0.0,0,3732.5517451487012,31439.957422074636
2023-02-12,13997312368,11.31838467194687,0.0,0,2351.708815171183,31439.957422074636
2023-02-13,13997312368,52.81912846908539,3.7727948906489566,0,14583.1098506551,31439.957422074636
2023-02-14,13997312368,65.39511143791525,1.2575982968829855,0,17203.944701359243,31439.957422074636
2023-02-15,13997312368,65.39511143791525,0.0,0,18826.246504338294,31439.957422074636
2023-02-16,13997312368,52.81912846908539,5.030393187531942,0,15262.212930971913,31439.957422074636
2023-02-17,13997312368,61.622316547266294,0.0,0,15107.528340455305,31439.957422074636
2023-02-18,13997312368,10.060786375063884,0.0,0,2005.8692835283618,31439.957422074636
2023-02-19,13997312368,10.060786375063884,0.0,0,2845.9449458461963,31439.957422074636
2023-02-20,13997312368,80.48629100051107,5.030393187531942,0,23724.59187069752,31439.957422074636
2023-02-21,13997312368,203.73092409504366,1.2575982968829855,0,60841.348004901956,31439.957422074636
2023-02-22,13997312368,66.65270973479824,0.0,0,23532.179331274427,31439.957422074636
2023-02-23,13997312368,15.091179562595826,0.0,0,3507.441650006647,31439.957422074636
2023-02-24,13997312368,54.076726765968374,2.515196593765971,0,13794.595718509468,18863.974453244784
2023-02-25,13997312368,13.83358126571284,0.0,0,3097.464605222793,18863.974453244784
2023-02-26,13997312368,10.060786375063884,0.0,0,3331.3778884430285,18863.974453244784
2023-02-27,13997312368,49.04633357843643,0.0,0,15005.662878407784,18863.974453244784
2023-02-28,13997312368,85.51668418804302,0.0,0,25683.930017241215,18863.974453244784
2023-03-01,13997312368,80.48629100051107,1.2575982968829855,0,23039.200798896294,25151.965937659712
2023-03-02,13997312368,96.83506885998989,5.030393187531942,0,24218.828001372534,25151.965937659712
2023-03-03,13997312368,52.81912846908539,0.0,0,16020.544703992353,25151.965937659712
2023-03-04,13997312368,15.091179562595826,0.0,0,4541.187450044461,25151.965937659712
2023-03-05,13997312368,12.575982968829855,0.0,0,2717.6699195641318,25151.965937659712
2023-03-06,13997312368,62.879914844149276,0.0,0,18988.4766846362,25151.965937659712
2023-03-07,13997312368,72.94070121921317,2.515196593765971,0,17709.4992167062,25151.965937659712
2023-03-08,13997312368,81.74388929739406,2.515196593765971,0,29671.77421665716,25151.965937659712
2023-03-09,13997312368,86.774282484926,1.2575982968829855,0,21839.452023669928,25151.965937659712
2023-03-10,13997312368,80.48629100051107,5.030393187531942,0,20751.629496866142,25151.965937659712
2023-03-11,13997312368,18.863974453244783,0.0,0,5380.005514065412,25151.965937659712
2023-03-12,13997312368,17.606376156361797,0.0,0,3699.854189429743,25151.965937659712
2023-03-13,13997312368,111.92624842258572,6.287991484414928,0,27834.42310491112,25151.965937659712
2023-03-14,13997312368,77.9710944067451,2.515196593765971,0,20145.467117768545,50303.931875319424
2023-03-15,13997312368,105.63825693817078,13.83358126571284,0,27337.67177764234,50303.931875319424
2023-03-16,13997312368,70.42550462544719,0.0,0,14252.361498574875,50303.931875319424
2023-03-17,13997312368,70.42550462544719,5.030393187531942,0,17654.16489164335,50303.931875319424
2023-03-18,13997312368,20.12157275012777,0.0,0,9796.690732718458,50303.931875319424
2023-03-19,13997312368,18.863974453244783,0.0,0,5911.969593646915,50303.931875319424
2023-03-20,13997312368,74.19829951609614,1.2575982968829855,0,12098.095616014321,50303.931875319424
2023-03-21,13997312368,36.470350609606584,0.0,0,10570.113685301494,50303.931875319424
2023-03-22,13997312368,81.74388929739406,3.7727948906489566,0,26898.76997203018,50303.931875319424
2023-03-23,13997312368,84.25908589116003,6.287991484414928,0,21991.621417592767,50303.931875319424
2023-03-24,13997312368,70.42550462544719,0.0,0,17724.5903962688,50303.931875319424
2023-03-25,13997312368,11.31838467194687,0.0,0,1527.9819307128273,50303.931875319424
2023-03-26,13997312368,11.31838467194687,0.0,0,1920.3525993403189,50303.931875319424
2023-03-27,13997312368,81.74388929739406,5.030393187531942,0,26316.501960573354,50303.931875319424
2023-03-28,13997312368,77.9710944067451,2.515196593765971,0,26105.225446697015,50303.931875319424
2023-03-29,13997312368,66.65270973479824,0.0,0,17564.87541256466,25151.965937659712
2023-03-30,13997312368,90.54707737557496,3.7727948906489566,0,25167.057117222306,25151.965937659712
2023-03-31,13997312368,100.60786375063884,0.0,0,21287.366371338296,25151.965937659712
2023-04-01,13997312368,26.409564234542696,0.0,0,8433.4541788973,37727.94890648957
2023-04-02,13997312368,15.091179562595826,0.0,0,4053.239310853862,37727.94890648957
2023-04-03,13997312368,154.68459051660722,5.030393187531942,0,38435.97674763469,37727.94890648957
2023-04-04,13997312368,116.95664161011766,0.0,0,28416.69111636794,37727.94890648957
2023-04-05,13997312368,100.60786375063884,0.0,0,23475.587407914692,37727.94890648957
2023-04-06,13997312368,89.28947907869197,2.515196593765971,0,14088.873719980087,37727.94890648957
2023-04-07,13997312368,79.22869270362808,0.0,0,19136.873283668392,37727.94890648957
2023-04-08,13997312368,21.379171047010754,0.0,0,5098.303495563623,37727.94890648957
2023-04-09,13997312368,15.091179562595826,0.0,0,3522.5328295692425,37727.94890648957
2023-04-10,13997312368,86.774282484926,5.030393187531942,0,21354.019081073093,37727.94890648957
2023-04-11,13997312368,95.5774705631069,6.287991484414928,0,20403.27476862956,37727.94890648957
2023-04-12,13997312368,103.12306034440482,3.7727948906489566,0,18657.728332555973,37727.94890648957
2023-04-13,13997312368,90.54707737557496,2.515196593765971,0,18070.42992791162,37727.94890648957
2023-04-14,13997312368,71.68310292233018,2.515196593765971,0,12420.040780016365,37727.94890648957
2023-04-15,13997312368,23.894367640776725,1.2575982968829855,0,5950.9551408502875,37727.94890648957
2023-04-16,13997312368,10.060786375063884,0.0,0,1808.426350917733,37727.94890648957
2023-04-17,13997312368,111.92624842258572,3.7727948906489566,0,22225.534700813005,37727.94890648957
2023-04-18,13997312368,76.71349610986212,0.0,0,15841.965745834968,37727.94890648957
2023-04-19,13997312368,88.03188078180898,2.515196593765971,0,17415.221215235582,37727.94890648957
2023-04-20,13997312368,61.622316547266294,0.0,0,12271.644180984173,37727.94890648957
2023-04-21,13997312368,108.15345353193675,3.7727948906489566,0,31004.828411353126,37727.94890648957
2023-04-22,13997312368,11.31838467194687,0.0,0,3587.9279410071576,37727.94890648957
2023-04-23,13997312368,16.348777859478812,0.0,0,2945.295211299952,37727.94890648957
